id,member,score_no,score_yes,pred
13853,ce_e5,0.99890542,0.00109458,No
13854,ce_e5,0.99334311,0.00665689,No
13855,ce_e5,0.02588052,0.97411942,Yes
13856,ce_e5,0.00002002,0.99997997,Yes
13857,ce_e5,0.00043234,0.99956769,Yes
13858,ce_e5,0.00000944,0.99999058,Yes
13859,ce_e5,0.00202390,0.99797612,Yes
13860,ce_e5,0.00002541,0.99997461,Yes
13861,ce_e5,0.08626144,0.91373855,Yes
13862,ce_e5,0.00000770,0.99999225,Yes
13863,ce_e5,0.00056975,0.99943024,Yes
13864,ce_e5,0.99991453,0.00008545,No
13865,ce_e5,0.00001153,0.99998844,Yes
13866,ce_e5,0.00037327,0.99962676,Yes
13867,ce_e5,0.00002285,0.99997711,Yes
13868,ce_e5,0.00001656,0.99998343,Yes
13869,ce_e5,0.00019570,0.99980432,Yes
13870,ce_e5,0.00634083,0.99365920,Yes
13871,ce_e5,0.00005244,0.99994755,Yes
13872,ce_e5,0.00013600,0.99986398,Yes
13873,ce_e5,0.00001470,0.99998534,Yes
13874,ce_e5,0.40601590,0.59398407,Yes
13875,ce_e5,0.00011821,0.99988174,Yes
13876,ce_e5,0.97607487,0.02392519,No
13877,ce_e5,0.99908793,0.00091204,No
13878,ce_e5,0.00301498,0.99698502,Yes
13879,ce_e5,0.00002722,0.99997282,Yes
13880,ce_e5,0.05083605,0.94916397,Yes
13881,ce_e5,0.00007927,0.99992073,Yes
13882,ce_e5,0.99997878,0.00002117,No
13883,ce_e5,0.00002791,0.99997211,Yes
13884,ce_e5,0.01892971,0.98107028,Yes
13885,ce_e5,0.00002440,0.99997556,Yes
13886,ce_e5,0.00001726,0.99998271,Yes
13887,ce_e5,0.98670709,0.01329290,No
13888,ce_e5,0.00019546,0.99980456,Yes
13889,ce_e5,0.00112525,0.99887472,Yes
13890,ce_e5,0.00006969,0.99993026,Yes
13891,ce_e5,0.00007177,0.99992824,Yes
13892,ce_e5,0.00028391,0.99971610,Yes
13893,ce_e5,0.00003015,0.99996984,Yes
13894,ce_e5,0.99999559,0.00000447,No
13895,ce_e5,0.00232829,0.99767166,Yes
13896,ce_e5,0.00000589,0.99999416,Yes
13897,ce_e5,0.00002641,0.99997354,Yes
13898,ce_e5,0.00001132,0.99998868,Yes
13899,ce_e5,0.00005859,0.99994135,Yes
13900,ce_e5,0.99959677,0.00040330,No
13901,ce_e5,0.00001337,0.99998665,Yes
13902,ce_e5,0.00002437,0.99997568,Yes
13903,ce_e5,0.00000882,0.99999118,Yes
13904,ce_e5,0.00001289,0.99998713,Yes
13905,ce_e5,0.97684503,0.02315501,No
13906,ce_e5,0.00245608,0.99754387,Yes
13907,ce_e5,0.00029464,0.99970537,Yes
13908,ce_e5,0.00002232,0.99997771,Yes
13909,ce_e5,0.00007335,0.99992669,Yes
13910,ce_e5,0.00000596,0.99999404,Yes
13911,ce_e5,0.00000587,0.99999416,Yes
13912,ce_e5,0.00042725,0.99957269,Yes
13913,ce_e5,0.00000607,0.99999392,Yes
13914,ce_e5,0.00000509,0.99999487,Yes
13915,ce_e5,0.00002406,0.99997592,Yes
13916,ce_e5,0.03845062,0.96154940,Yes
13917,ce_e5,0.00001413,0.99998593,Yes
13918,ce_e5,0.99999511,0.00000484,No
13919,ce_e5,0.00005750,0.99994254,Yes
13920,ce_e5,0.00001455,0.99998546,Yes
13921,ce_e5,0.00001144,0.99998856,Yes
13922,ce_e5,0.00004906,0.99995089,Yes
13923,ce_e5,0.00001554,0.99998450,Yes
13924,ce_e5,0.02942132,0.97057873,Yes
13925,ce_e5,0.00004943,0.99995053,Yes
13926,ce_e5,0.95823020,0.04176984,No
13927,ce_e5,0.00001073,0.99998927,Yes
13928,ce_e5,0.00001632,0.99998367,Yes
13929,ce_e5,0.99991894,0.00008111,No
13930,ce_e5,0.00004138,0.99995863,Yes
13931,ce_e5,0.00007624,0.99992371,Yes
13932,ce_e5,0.00001168,0.99998832,Yes
13933,ce_e5,0.00002110,0.99997890,Yes
13934,ce_e5,0.00000623,0.99999380,Yes
13935,ce_e5,0.55369312,0.44630685,No
13936,ce_e5,0.01204464,0.98795533,Yes
13937,ce_e5,0.00005226,0.99994779,Yes
13938,ce_e5,0.08055294,0.91944700,Yes
13939,ce_e5,0.00002130,0.99997866,Yes
13940,ce_e5,0.00009558,0.99990439,Yes
13941,ce_e5,0.00197996,0.99802005,Yes
13942,ce_e5,0.00121865,0.99878138,Yes
13943,ce_e5,0.00005551,0.99994445,Yes
13944,ce_e5,0.00006523,0.99993479,Yes
13945,ce_e5,0.00002344,0.99997652,Yes
13946,ce_e5,0.00001284,0.99998713,Yes
13947,ce_e5,0.00019522,0.99980479,Yes
13948,ce_e5,0.00002772,0.99997222,Yes
13949,ce_e5,0.00001387,0.99998617,Yes
13950,ce_e5,0.00001353,0.99998653,Yes
13951,ce_e5,0.00000609,0.99999392,Yes
13952,ce_e5,0.08577663,0.91422331,Yes
13953,ce_e5,0.00001134,0.99998868,Yes
13954,ce_e5,0.00001251,0.99998748,Yes
13955,ce_e5,0.99996305,0.00003693,No
13956,ce_e5,0.00001556,0.99998438,Yes
13957,ce_e5,0.99947256,0.00052740,No
13958,ce_e5,0.00001099,0.99998903,Yes
13959,ce_e5,0.00000725,0.99999273,Yes
13960,ce_e5,0.00001146,0.99998856,Yes
13961,ce_e5,0.99927229,0.00072774,No
13962,ce_e5,0.00002910,0.99997091,Yes
13963,ce_e5,0.00000892,0.99999106,Yes
13964,ce_e5,0.00002451,0.99997544,Yes
13965,ce_e5,0.00002346,0.99997652,Yes
13966,ce_e5,0.00500943,0.99499053,Yes
13967,ce_e5,0.00001888,0.99998116,Yes
13968,ce_e5,0.01441422,0.98558575,Yes
13969,ce_e5,0.06593859,0.93406147,Yes
13970,ce_e5,0.00000886,0.99999118,Yes
13971,ce_e5,0.00001468,0.99998534,Yes
13972,ce_e5,0.00003706,0.99996293,Yes
13973,ce_e5,0.00001075,0.99998927,Yes
13974,ce_e5,0.24894835,0.75105166,Yes
13975,ce_e5,0.00001028,0.99998975,Yes
13976,ce_e5,0.00005447,0.99994552,Yes
13977,ce_e5,0.01951686,0.98048317,Yes
13978,ce_e5,0.00186446,0.99813557,Yes
13979,ce_e5,0.00010518,0.99989486,Yes
13980,ce_e5,0.00086724,0.99913281,Yes
13981,ce_e5,0.00002325,0.99997675,Yes
13982,ce_e5,0.00039178,0.99960822,Yes
13983,ce_e5,0.99999750,0.00000245,No
13984,ce_e5,0.00000630,0.99999368,Yes
13985,ce_e5,0.00001252,0.99998748,Yes
13986,ce_e5,0.00018368,0.99981636,Yes
13987,ce_e5,0.00007596,0.99992406,Yes
13988,ce_e5,0.00001000,0.99998999,Yes
13989,ce_e5,0.00006841,0.99993157,Yes
13990,ce_e5,0.00001657,0.99998343,Yes
13991,ce_e5,0.00001277,0.99998724,Yes
13992,ce_e5,0.00013182,0.99986815,Yes
13993,ce_e5,0.00095831,0.99904162,Yes
13994,ce_e5,0.00000910,0.99999094,Yes
13995,ce_e5,0.56718236,0.43281767,No
13996,ce_e5,0.00002712,0.99997294,Yes
13997,ce_e5,0.00000647,0.99999356,Yes
13998,ce_e5,0.00000547,0.99999452,Yes
13999,ce_e5,0.00021725,0.99978274,Yes
14000,ce_e5,0.10505235,0.89494759,Yes
12001,ce_e5,0.00001409,0.99998593,Yes
12002,ce_e5,0.00001221,0.99998784,Yes
12003,ce_e5,0.00000936,0.99999058,Yes
12004,ce_e5,0.00006651,0.99993348,Yes
12005,ce_e5,0.00000641,0.99999356,Yes
12006,ce_e5,0.00000590,0.99999416,Yes
12007,ce_e5,0.00002645,0.99997354,Yes
12008,ce_e5,0.00000665,0.99999332,Yes
12009,ce_e5,0.91353357,0.08646642,No
12010,ce_e5,0.00006792,0.99993205,Yes
12011,ce_e5,0.00001164,0.99998832,Yes
12012,ce_e5,0.00004013,0.99995983,Yes
12013,ce_e5,0.00007581,0.99992418,Yes
12014,ce_e5,0.00002765,0.99997234,Yes
12015,ce_e5,0.00551677,0.99448317,Yes
12016,ce_e5,0.30316541,0.69683462,Yes
12017,ce_e5,0.00000721,0.99999285,Yes
12018,ce_e5,0.00009678,0.99990320,Yes
12019,ce_e5,0.99984741,0.00015262,No
12020,ce_e5,0.93013114,0.06986892,No
12021,ce_e5,0.04952077,0.95047921,Yes
12022,ce_e5,0.00059817,0.99940181,Yes
12023,ce_e5,0.00000875,0.99999130,Yes
12024,ce_e5,0.01802363,0.98197639,Yes
12025,ce_e5,0.00009811,0.99990189,Yes
12026,ce_e5,0.99944752,0.00055250,No
12027,ce_e5,0.00174405,0.99825591,Yes
12028,ce_e5,0.00004555,0.99995446,Yes
12029,ce_e5,0.65044188,0.34955812,No
12030,ce_e5,0.00022477,0.99977523,Yes
12031,ce_e5,0.00000883,0.99999118,Yes
12032,ce_e5,0.00001850,0.99998152,Yes
12033,ce_e5,0.00001490,0.99998510,Yes
12034,ce_e5,0.00002645,0.99997354,Yes
12035,ce_e5,0.00001037,0.99998963,Yes
12036,ce_e5,0.00004710,0.99995291,Yes
12037,ce_e5,0.00007679,0.99992323,Yes
12038,ce_e5,0.00138657,0.99861336,Yes
12039,ce_e5,0.00002984,0.99997020,Yes
12040,ce_e5,0.00003781,0.99996221,Yes
12041,ce_e5,0.00053305,0.99946696,Yes
12042,ce_e5,0.87551767,0.12448233,No
12043,ce_e5,0.60988456,0.39011541,No
12044,ce_e5,0.99742943,0.00257056,No
12045,ce_e5,0.00853357,0.99146640,Yes
12046,ce_e5,0.99961060,0.00038940,No
12047,ce_e5,0.00004078,0.99995923,Yes
12048,ce_e5,0.00005494,0.99994504,Yes
12049,ce_e5,0.00004253,0.99995744,Yes
12050,ce_e5,0.00001908,0.99998093,Yes
12051,ce_e5,0.00001166,0.99998832,Yes
12052,ce_e5,0.00301862,0.99698132,Yes
12053,ce_e5,0.00002828,0.99997175,Yes
12054,ce_e5,0.00007848,0.99992156,Yes
12055,ce_e5,0.00003225,0.99996769,Yes
12056,ce_e5,0.00025869,0.99974126,Yes
12057,ce_e5,0.00087408,0.99912590,Yes
12058,ce_e5,0.00002270,0.99997735,Yes
12059,ce_e5,0.00466402,0.99533600,Yes
12060,ce_e5,0.00000866,0.99999130,Yes
12061,ce_e5,0.00005161,0.99994838,Yes
12062,ce_e5,0.00005662,0.99994338,Yes
12063,ce_e5,0.00054006,0.99945992,Yes
12064,ce_e5,0.00001139,0.99998856,Yes
12065,ce_e5,0.00002746,0.99997258,Yes
12066,ce_e5,0.00003161,0.99996841,Yes
12067,ce_e5,0.00000831,0.99999166,Yes
12068,ce_e5,0.01273408,0.98726594,Yes
12069,ce_e5,0.99916041,0.00083962,No
12070,ce_e5,0.00001105,0.99998891,Yes
12071,ce_e5,0.00009170,0.99990833,Yes
12072,ce_e5,0.11376732,0.88623267,Yes
12073,ce_e5,0.00001747,0.99998248,Yes
12074,ce_e5,0.00016792,0.99983203,Yes
12075,ce_e5,0.00001655,0.99998343,Yes
12076,ce_e5,0.00004649,0.99995351,Yes
12077,ce_e5,0.00003034,0.99996960,Yes
12078,ce_e5,0.00002717,0.99997282,Yes
12079,ce_e5,0.00003127,0.99996877,Yes
12080,ce_e5,0.00003538,0.99996459,Yes
12081,ce_e5,0.00000853,0.99999142,Yes
12082,ce_e5,0.00001945,0.99998057,Yes
12083,ce_e5,0.00002800,0.99997199,Yes
12084,ce_e5,0.00070432,0.99929571,Yes
12085,ce_e5,0.99893469,0.00106531,No
12086,ce_e5,0.00002661,0.99997342,Yes
12087,ce_e5,0.00002587,0.99997413,Yes
12088,ce_e5,0.00033840,0.99966156,Yes
12089,ce_e5,0.00917395,0.99082607,Yes
12090,ce_e5,0.01642118,0.98357880,Yes
12091,ce_e5,0.00082050,0.99917942,Yes
12092,ce_e5,0.97283065,0.02716930,No
12093,ce_e5,0.99993396,0.00006603,No
12094,ce_e5,0.00003414,0.99996591,Yes
12095,ce_e5,0.88534999,0.11465002,No
12096,ce_e5,0.00002999,0.99996996,Yes
12097,ce_e5,0.00001416,0.99998581,Yes
12098,ce_e5,0.00010699,0.99989295,Yes
12099,ce_e5,0.82975292,0.17024705,No
12100,ce_e5,0.00004376,0.99995625,Yes
12101,ce_e5,0.00039160,0.99960846,Yes
12102,ce_e5,0.06566955,0.93433040,Yes
12103,ce_e5,0.99996030,0.00003968,No
12104,ce_e5,0.00006539,0.99993455,Yes
12105,ce_e5,0.00007980,0.99992013,Yes
12106,ce_e5,0.00001071,0.99998927,Yes
12107,ce_e5,0.00302146,0.99697852,Yes
12108,ce_e5,0.00001111,0.99998891,Yes
12109,ce_e5,0.00000718,0.99999285,Yes
12110,ce_e5,0.99992776,0.00007220,No
12111,ce_e5,0.00000953,0.99999046,Yes
12112,ce_e5,0.00002152,0.99997842,Yes
12113,ce_e5,0.00001212,0.99998784,Yes
12114,ce_e5,0.00003457,0.99996543,Yes
12115,ce_e5,0.18724743,0.81275260,Yes
12116,ce_e5,0.99987209,0.00012793,No
12117,ce_e5,0.04446627,0.95553374,Yes
12118,ce_e5,0.00012305,0.99987698,Yes
12119,ce_e5,0.00007014,0.99992990,Yes
12120,ce_e5,0.00009091,0.99990904,Yes
12121,ce_e5,0.00416341,0.99583662,Yes
12122,ce_e5,0.00008647,0.99991357,Yes
12123,ce_e5,0.99992216,0.00007788,No
12124,ce_e5,0.00001093,0.99998903,Yes
12125,ce_e5,0.00001729,0.99998271,Yes
12126,ce_e5,0.00005599,0.99994397,Yes
12127,ce_e5,0.00002650,0.99997354,Yes
12128,ce_e5,0.00113532,0.99886465,Yes
12129,ce_e5,0.00026027,0.99973971,Yes
12130,ce_e5,0.00053913,0.99946088,Yes
12131,ce_e5,0.00007424,0.99992573,Yes
12132,ce_e5,0.00149748,0.99850249,Yes
12133,ce_e5,0.97678941,0.02321054,No
12134,ce_e5,0.00000882,0.99999118,Yes
12135,ce_e5,0.91019654,0.08980349,No
12136,ce_e5,0.00181328,0.99818665,Yes
12137,ce_e5,0.00005640,0.99994361,Yes
12138,ce_e5,0.00000625,0.99999380,Yes
12139,ce_e5,0.00000697,0.99999297,Yes
12140,ce_e5,0.99910754,0.00089243,No
12141,ce_e5,0.25680244,0.74319750,Yes
12142,ce_e5,0.97545898,0.02454096,No
12143,ce_e5,0.00004467,0.99995530,Yes
12144,ce_e5,0.00001291,0.99998713,Yes
12145,ce_e5,0.00005274,0.99994731,Yes
12146,ce_e5,0.00000740,0.99999261,Yes
12147,ce_e5,0.00002673,0.99997330,Yes
12148,ce_e5,0.00018511,0.99981493,Yes
12149,ce_e5,0.99995625,0.00004372,No
12150,ce_e5,0.00002455,0.99997544,Yes
12151,ce_e5,0.00018214,0.99981791,Yes
12152,ce_e5,0.94448692,0.05551310,No
12153,ce_e5,0.00001394,0.99998605,Yes
12154,ce_e5,0.00036767,0.99963236,Yes
12155,ce_e5,0.00004485,0.99995518,Yes
12156,ce_e5,0.99995315,0.00004688,No
12157,ce_e5,0.00003613,0.99996388,Yes
12158,ce_e5,0.00005725,0.99994278,Yes
12159,ce_e5,0.00005724,0.99994278,Yes
12160,ce_e5,0.01737304,0.98262697,Yes
12161,ce_e5,0.99990189,0.00009810,No
12162,ce_e5,0.00007289,0.99992704,Yes
12163,ce_e5,0.00353628,0.99646372,Yes
12164,ce_e5,0.00001668,0.99998331,Yes
12165,ce_e5,0.00062892,0.99937111,Yes
12166,ce_e5,0.00001002,0.99998999,Yes
12167,ce_e5,0.00003569,0.99996436,Yes
12168,ce_e5,0.00006305,0.99993694,Yes
12169,ce_e5,0.00008308,0.99991691,Yes
12170,ce_e5,0.00001232,0.99998772,Yes
12171,ce_e5,0.00004198,0.99995804,Yes
12172,ce_e5,0.99288529,0.00711474,No
12173,ce_e5,0.99982458,0.00017543,No
12174,ce_e5,0.00002030,0.99997973,Yes
12175,ce_e5,0.99996305,0.00003693,No
12176,ce_e5,0.00001348,0.99998653,Yes
12177,ce_e5,0.01408263,0.98591739,Yes
12178,ce_e5,0.99716210,0.00283789,No
12179,ce_e5,0.00010975,0.99989021,Yes
12180,ce_e5,0.00001415,0.99998581,Yes
12181,ce_e5,0.00001045,0.99998951,Yes
12182,ce_e5,0.00025245,0.99974757,Yes
12183,ce_e5,0.00044985,0.99955016,Yes
12184,ce_e5,0.00002165,0.99997830,Yes
12185,ce_e5,0.00001916,0.99998081,Yes
12186,ce_e5,0.00044209,0.99955791,Yes
12187,ce_e5,0.00902282,0.99097717,Yes
12188,ce_e5,0.97725517,0.02274481,No
12189,ce_e5,0.00001534,0.99998462,Yes
12190,ce_e5,0.99984252,0.00015743,No
12191,ce_e5,0.01425865,0.98574138,Yes
12192,ce_e5,0.00001520,0.99998474,Yes
12193,ce_e5,0.00002553,0.99997449,Yes
12194,ce_e5,0.99991632,0.00008370,No
12195,ce_e5,0.99659759,0.00340239,No
12196,ce_e5,0.99965048,0.00034956,No
12197,ce_e5,0.00008586,0.99991417,Yes
12198,ce_e5,0.00004804,0.99995196,Yes
12199,ce_e5,0.00001960,0.99998045,Yes
12200,ce_e5,0.00000846,0.99999154,Yes
12201,ce_e5,0.00003819,0.99996185,Yes
12202,ce_e5,0.00005271,0.99994731,Yes
12203,ce_e5,0.00001351,0.99998653,Yes
12204,ce_e5,0.00002424,0.99997580,Yes
12205,ce_e5,0.07143251,0.92856747,Yes
12206,ce_e5,0.00003438,0.99996567,Yes
12207,ce_e5,0.01935193,0.98064810,Yes
12208,ce_e5,0.00111056,0.99888951,Yes
12209,ce_e5,0.00001625,0.99998379,Yes
12210,ce_e5,0.00002011,0.99997985,Yes
12211,ce_e5,0.00000835,0.99999166,Yes
12212,ce_e5,0.00046257,0.99953747,Yes
12213,ce_e5,0.00001681,0.99998319,Yes
12214,ce_e5,0.00011627,0.99988377,Yes
12215,ce_e5,0.00002065,0.99997938,Yes
12216,ce_e5,0.00005183,0.99994814,Yes
12217,ce_e5,0.00004599,0.99995399,Yes
12218,ce_e5,0.00190780,0.99809223,Yes
12219,ce_e5,0.00092431,0.99907565,Yes
12220,ce_e5,0.95002377,0.04997629,No
12221,ce_e5,0.00054961,0.99945039,Yes
12222,ce_e5,0.99488789,0.00511208,No
12223,ce_e5,0.00000637,0.99999368,Yes
12224,ce_e5,0.00001236,0.99998760,Yes
12225,ce_e5,0.00004377,0.99995625,Yes
12226,ce_e5,0.99167836,0.00832164,No
12227,ce_e5,0.99989212,0.00010787,No
12228,ce_e5,0.00001589,0.99998415,Yes
12229,ce_e5,0.00006180,0.99993825,Yes
12230,ce_e5,0.38258937,0.61741066,Yes
12231,ce_e5,0.00003912,0.99996090,Yes
12232,ce_e5,0.00003682,0.99996316,Yes
12233,ce_e5,0.00000975,0.99999022,Yes
12234,ce_e5,0.00024675,0.99975330,Yes
12235,ce_e5,0.00002957,0.99997044,Yes
12236,ce_e5,0.00018572,0.99981433,Yes
12237,ce_e5,0.00044897,0.99955100,Yes
12238,ce_e5,0.00002120,0.99997878,Yes
12239,ce_e5,0.00002735,0.99997270,Yes
12240,ce_e5,0.00011545,0.99988449,Yes
12241,ce_e5,0.00001655,0.99998343,Yes
12242,ce_e5,0.00006842,0.99993157,Yes
12243,ce_e5,0.00001427,0.99998569,Yes
12244,ce_e5,0.99972421,0.00027577,No
12245,ce_e5,0.00000903,0.99999094,Yes
12246,ce_e5,0.00001863,0.99998140,Yes
12247,ce_e5,0.99997139,0.00002856,No
12248,ce_e5,0.00001116,0.99998879,Yes
12249,ce_e5,0.00000645,0.99999356,Yes
12250,ce_e5,0.99992299,0.00007706,No
12251,ce_e5,0.00000549,0.99999452,Yes
12252,ce_e5,0.00013120,0.99986875,Yes
12253,ce_e5,0.00004723,0.99995279,Yes
12254,ce_e5,0.02263706,0.97736287,Yes
12255,ce_e5,0.00015048,0.99984944,Yes
12256,ce_e5,0.00003574,0.99996424,Yes
12257,ce_e5,0.00000874,0.99999130,Yes
12258,ce_e5,0.00000710,0.99999285,Yes
12259,ce_e5,0.00004262,0.99995732,Yes
12260,ce_e5,0.00548227,0.99451774,Yes
12261,ce_e5,0.00008146,0.99991858,Yes
12262,ce_e5,0.00085285,0.99914718,Yes
12263,ce_e5,0.00002928,0.99997067,Yes
12264,ce_e5,0.00029665,0.99970335,Yes
12265,ce_e5,0.00000558,0.99999440,Yes
12266,ce_e5,0.00450435,0.99549568,Yes
12267,ce_e5,0.96680129,0.03319872,No
12268,ce_e5,0.00003185,0.99996817,Yes
12269,ce_e5,0.00027141,0.99972862,Yes
12270,ce_e5,0.00000808,0.99999189,Yes
12271,ce_e5,0.00003834,0.99996161,Yes
12272,ce_e5,0.00202909,0.99797088,Yes
12273,ce_e5,0.00001637,0.99998367,Yes
12274,ce_e5,0.00002231,0.99997771,Yes
12275,ce_e5,0.00003655,0.99996340,Yes
12276,ce_e5,0.00001047,0.99998951,Yes
12277,ce_e5,0.99993038,0.00006959,No
12278,ce_e5,0.00001704,0.99998295,Yes
12279,ce_e5,0.99942732,0.00057271,No
12280,ce_e5,0.00000765,0.99999237,Yes
12281,ce_e5,0.61382800,0.38617194,No
12282,ce_e5,0.99995160,0.00004840,No
12283,ce_e5,0.00001826,0.99998176,Yes
12284,ce_e5,0.00001859,0.99998140,Yes
12285,ce_e5,0.00000682,0.99999321,Yes
12286,ce_e5,0.00001604,0.99998391,Yes
12287,ce_e5,0.82334012,0.17665994,No
12288,ce_e5,0.10698868,0.89301133,Yes
12289,ce_e5,0.00009580,0.99990416,Yes
12290,ce_e5,0.00001097,0.99998903,Yes
12291,ce_e5,0.01599235,0.98400766,Yes
12292,ce_e5,0.00001285,0.99998713,Yes
12293,ce_e5,0.23070341,0.76929653,Yes
12294,ce_e5,0.00000602,0.99999392,Yes
12295,ce_e5,0.00000913,0.99999082,Yes
12296,ce_e5,0.00001561,0.99998438,Yes
12297,ce_e5,0.00000961,0.99999034,Yes
12298,ce_e5,0.99501801,0.00498197,No
12299,ce_e5,0.99991524,0.00008474,No
12300,ce_e5,0.00021104,0.99978894,Yes
12301,ce_e5,0.99959511,0.00040489,No
12302,ce_e5,0.00164813,0.99835193,Yes
12303,ce_e5,0.00001921,0.99998081,Yes
12304,ce_e5,0.00001553,0.99998450,Yes
12305,ce_e5,0.00051692,0.99948299,Yes
12306,ce_e5,0.00106479,0.99893516,Yes
12307,ce_e5,0.00010854,0.99989140,Yes
12308,ce_e5,0.00001311,0.99998689,Yes
12309,ce_e5,0.00021697,0.99978310,Yes
12310,ce_e5,0.00005977,0.99994028,Yes
12311,ce_e5,0.00016681,0.99983311,Yes
12312,ce_e5,0.00002627,0.99997377,Yes
12313,ce_e5,0.00028693,0.99971300,Yes
12314,ce_e5,0.00002548,0.99997449,Yes
12315,ce_e5,0.00005443,0.99994552,Yes
12316,ce_e5,0.00000811,0.99999189,Yes
12317,ce_e5,0.98234653,0.01765345,No
12318,ce_e5,0.00005644,0.99994361,Yes
12319,ce_e5,0.00001142,0.99998856,Yes
12320,ce_e5,0.00040983,0.99959022,Yes
12321,ce_e5,0.99984980,0.00015013,No
12322,ce_e5,0.00028464,0.99971539,Yes
12323,ce_e5,0.00139643,0.99860364,Yes
12324,ce_e5,0.00007582,0.99992418,Yes
12325,ce_e5,0.00003739,0.99996257,Yes
12326,ce_e5,0.00000953,0.99999046,Yes
12327,ce_e5,0.00024365,0.99975640,Yes
12328,ce_e5,0.00000827,0.99999177,Yes
12329,ce_e5,0.00002406,0.99997592,Yes
12330,ce_e5,0.00001353,0.99998653,Yes
12331,ce_e5,0.00004606,0.99995399,Yes
12332,ce_e5,0.95031947,0.04968048,No
12333,ce_e5,0.00001806,0.99998188,Yes
12334,ce_e5,0.00003322,0.99996674,Yes
12335,ce_e5,0.97396541,0.02603457,No
12336,ce_e5,0.00000694,0.99999309,Yes
12337,ce_e5,0.00002000,0.99997997,Yes
12338,ce_e5,0.00000730,0.99999273,Yes
12339,ce_e5,0.00008266,0.99991739,Yes
12340,ce_e5,0.00001435,0.99998569,Yes
12341,ce_e5,0.00001339,0.99998665,Yes
12342,ce_e5,0.00000573,0.99999428,Yes
12343,ce_e5,0.00000670,0.99999332,Yes
12344,ce_e5,0.99558854,0.00441145,No
12345,ce_e5,0.00000694,0.99999309,Yes
12346,ce_e5,0.00001256,0.99998748,Yes
12347,ce_e5,0.00008030,0.99991965,Yes
12348,ce_e5,0.00003479,0.99996519,Yes
12349,ce_e5,0.00085466,0.99914527,Yes
12350,ce_e5,0.00000840,0.99999166,Yes
12351,ce_e5,0.00001087,0.99998915,Yes
12352,ce_e5,0.99995840,0.00004164,No
12353,ce_e5,0.00002947,0.99997056,Yes
12354,ce_e5,0.00001765,0.99998236,Yes
12355,ce_e5,0.00000850,0.99999154,Yes
12356,ce_e5,0.00002643,0.99997354,Yes
12357,ce_e5,0.93265957,0.06734046,No
12358,ce_e5,0.00013240,0.99986756,Yes
12359,ce_e5,0.61663085,0.38336915,No
12360,ce_e5,0.00001451,0.99998546,Yes
12361,ce_e5,0.00001036,0.99998963,Yes
12362,ce_e5,0.00094222,0.99905783,Yes
12363,ce_e5,0.99994957,0.00005047,No
12364,ce_e5,0.05602543,0.94397455,Yes
12365,ce_e5,0.00000706,0.99999297,Yes
12366,ce_e5,0.00001476,0.99998522,Yes
12367,ce_e5,0.02445645,0.97554350,Yes
12368,ce_e5,0.99983549,0.00016442,No
12369,ce_e5,0.00057774,0.99942231,Yes
12370,ce_e5,0.81003147,0.18996850,No
12371,ce_e5,0.00002697,0.99997306,Yes
12372,ce_e5,0.00002327,0.99997675,Yes
12373,ce_e5,0.00004911,0.99995089,Yes
12374,ce_e5,0.00202120,0.99797887,Yes
12375,ce_e5,0.00748573,0.99251431,Yes
12376,ce_e5,0.99966037,0.00033960,No
12377,ce_e5,0.00001233,0.99998772,Yes
12378,ce_e5,0.00000731,0.99999273,Yes
12379,ce_e5,0.00000874,0.99999130,Yes
12380,ce_e5,0.00001043,0.99998963,Yes
12381,ce_e5,0.00455016,0.99544984,Yes
12382,ce_e5,0.00028088,0.99971908,Yes
12383,ce_e5,0.99430472,0.00569532,No
12384,ce_e5,0.99993265,0.00006735,No
12385,ce_e5,0.99996698,0.00003300,No
12386,ce_e5,0.00002140,0.99997866,Yes
12387,ce_e5,0.00006214,0.99993789,Yes
12388,ce_e5,0.00407311,0.99592692,Yes
12389,ce_e5,0.05462734,0.94537264,Yes
12390,ce_e5,0.00010192,0.99989808,Yes
12391,ce_e5,0.00001662,0.99998343,Yes
12392,ce_e5,0.00001432,0.99998569,Yes
12393,ce_e5,0.00000872,0.99999130,Yes
12394,ce_e5,0.51602584,0.48397419,No
12395,ce_e5,0.00655154,0.99344844,Yes
12396,ce_e5,0.00002190,0.99997807,Yes
12397,ce_e5,0.00000925,0.99999070,Yes
12398,ce_e5,0.00000793,0.99999201,Yes
12399,ce_e5,0.99383402,0.00616594,No
12400,ce_e5,0.00003811,0.99996185,Yes
12401,ce_e5,0.00001952,0.99998045,Yes
12402,ce_e5,0.00002433,0.99997568,Yes
12403,ce_e5,0.00001174,0.99998832,Yes
12404,ce_e5,0.00035758,0.99964237,Yes
12405,ce_e5,0.99991870,0.00008124,No
12406,ce_e5,0.04718176,0.95281821,Yes
12407,ce_e5,0.06160074,0.93839926,Yes
12408,ce_e5,0.00614820,0.99385178,Yes
12409,ce_e5,0.00002400,0.99997604,Yes
12410,ce_e5,0.00000542,0.99999464,Yes
12411,ce_e5,0.00003135,0.99996865,Yes
12412,ce_e5,0.00029427,0.99970573,Yes
12413,ce_e5,0.00054913,0.99945086,Yes
12414,ce_e5,0.00001343,0.99998653,Yes
12415,ce_e5,0.00308117,0.99691880,Yes
12416,ce_e5,0.99996197,0.00003808,No
12417,ce_e5,0.00002763,0.99997234,Yes
12418,ce_e5,0.00001730,0.99998271,Yes
